code_zone_geo;zone_geographique;annee;code_indicateur;indicateur;code_type_pers;type_de_personnel;code_taille;taille_d_entreprise;secret;non_disponible;etat_des_donnees;valeur
21;Champagne-Ardenne;2008;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;273.6
21;Champagne-Ardenne;2010;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;182.53
73;Midi-Pyrénées;2011;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;126.13
74;Limousin;2004;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;180.46
74;Limousin;2007;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;oui;non;définitif;
74;Limousin;2007;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;387.09
74;Limousin;2009;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;188.27
74;Limousin;2011;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;691.66
74;Limousin;2012;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;9.43
74;Limousin;2012;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;688.87
82;Rhône-Alpes;2003;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;1090.14
82;Rhône-Alpes;2005;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;24675.83
82;Rhône-Alpes;2006;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;311.4
82;Rhône-Alpes;2008;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;5710.1
82;Rhône-Alpes;2010;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;249.3
82;Rhône-Alpes;2012;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;1956.84
83;Auvergne;2002;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;3364.68
83;Auvergne;2004;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;oui;non;définitif;
23;Haute-Normandie;2010;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;454.84
24;Centre;2001;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;663.82
24;Centre;2002;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;623.75
24;Centre;2004;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;57.2
24;Centre;2005;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;82.41
24;Centre;2006;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;1563.35
24;Centre;2007;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;2576.58
24;Centre;2010;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;définitif;1361.86
24;Centre;2010;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;3780.56
25;Basse-Normandie;2002;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;1125.35
25;Basse-Normandie;2008;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;1335.12
25;Basse-Normandie;2008;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;218.27
25;Basse-Normandie;2010;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;385.93
25;Basse-Normandie;2011;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;374.84
26;Bourgogne;2004;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;28.95
26;Bourgogne;2005;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;996.31
26;Bourgogne;2006;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;59.02
26;Bourgogne;2006;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;250.43
26;Bourgogne;2007;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;1187.2
26;Bourgogne;2009;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;275.92
26;Bourgogne;2010;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;138.59
26;Bourgogne;2012;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;définitif;353.02
26;Bourgogne;2013;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;semi-définitif;399.8
31;Nord-Pas-de-Calais;2002;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;1520.59
31;Nord-Pas-de-Calais;2003;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;199.79
31;Nord-Pas-de-Calais;2013;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;semi-définitif;495.87
41;Lorraine;2002;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;2585.84
41;Lorraine;2007;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;286.77
41;Lorraine;2008;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;47.22
41;Lorraine;2008;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;1030.41
41;Lorraine;2010;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;592.86
41;Lorraine;2012;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;216.88
42;Alsace;2003;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;155.84
42;Alsace;2006;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;2048.05
42;Alsace;2006;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;2322.24
42;Alsace;2007;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;1045.28
42;Alsace;2009;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;31.7
42;Alsace;2010;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;2091.77
42;Alsace;2011;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;157.7
42;Alsace;2011;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;5299.14
43;Franche-Comté;2005;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;226.58
43;Franche-Comté;2006;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;5334.14
43;Franche-Comté;2007;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;182.01
43;Franche-Comté;2011;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;421.6
43;Franche-Comté;2012;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;98.7
43;Franche-Comté;2013;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;semi-définitif;36.46
52;Pays de la Loire;2005;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;1682.03
52;Pays de la Loire;2007;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;1342.79
52;Pays de la Loire;2007;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;572.48
52;Pays de la Loire;2008;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;94.55
52;Pays de la Loire;2008;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;120.06
52;Pays de la Loire;2009;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;3831.22
52;Pays de la Loire;2010;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;110.33
52;Pays de la Loire;2010;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;3834.6
52;Pays de la Loire;2010;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;1126.86
52;Pays de la Loire;2011;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;1019.59
52;Pays de la Loire;2012;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;2173.69
53;Bretagne;2002;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;3854.67
53;Bretagne;2004;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;159.61
53;Bretagne;2005;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;4686.96
53;Bretagne;2006;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;1429.64
53;Bretagne;2006;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;119.93
53;Bretagne;2008;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;définitif;1085.07
53;Bretagne;2008;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;5986.44
53;Bretagne;2008;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;3241.44
53;Bretagne;2009;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;9400.86
54;Poitou-Charentes;2001;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;142.42
54;Poitou-Charentes;2002;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;1042.11
54;Poitou-Charentes;2007;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;598.18
54;Poitou-Charentes;2008;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;286.94
54;Poitou-Charentes;2011;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;321.69
54;Poitou-Charentes;2011;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;988.55
54;Poitou-Charentes;2013;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;semi-définitif;79.52
54;Poitou-Charentes;2013;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;semi-définitif;95.13
54;Poitou-Charentes;2013;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;semi-définitif;273.69
72;Aquitaine;2010;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;270.67
72;Aquitaine;2012;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;4130.15
72;Aquitaine;2013;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;semi-définitif;63.07
73;Midi-Pyrénées;2001;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;10015.62
73;Midi-Pyrénées;2006;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;10090.88
73;Midi-Pyrénées;2008;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;262.39
73;Midi-Pyrénées;2009;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;définitif;1030.12
73;Midi-Pyrénées;2009;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;1132.88
73;Midi-Pyrénées;2009;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;391.96
73;Midi-Pyrénées;2010;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;16930.37
73;Midi-Pyrénées;2013;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;semi-définitif;10179.51
74;Limousin;2003;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;oui;non;définitif;
74;Limousin;2005;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;293.48
82;Rhône-Alpes;2007;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;643.36
82;Rhône-Alpes;2007;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;6130.56
82;Rhône-Alpes;2008;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;334.41
82;Rhône-Alpes;2008;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;266.26
82;Rhône-Alpes;2011;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;15196.86
83;Auvergne;2005;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;oui;non;définitif;
83;Auvergne;2006;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;oui;non;définitif;
91;Languedoc-Roussillon;2004;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;470.56
91;Languedoc-Roussillon;2006;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;oui;non;définitif;
91;Languedoc-Roussillon;2010;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;2086.66
91;Languedoc-Roussillon;2011;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;185.64
95;Provence-Alpes-Côte d'Azur + Corse;2003;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;10079.13
95;Provence-Alpes-Côte d'Azur + Corse;2004;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;153.95
95;Provence-Alpes-Côte d'Azur + Corse;2004;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;3700.98
95;Provence-Alpes-Côte d'Azur + Corse;2005;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;4331.5
95;Provence-Alpes-Côte d'Azur + Corse;2006;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;7979.3
95;Provence-Alpes-Côte d'Azur + Corse;2006;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;794.66
95;Provence-Alpes-Côte d'Azur + Corse;2006;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;1428.3
95;Provence-Alpes-Côte d'Azur + Corse;2012;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;4276.18
95;Provence-Alpes-Côte d'Azur + Corse;2012;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;5142.84
95;Provence-Alpes-Côte d'Azur + Corse;2013;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;semi-définitif;588.26
07;Régions d'outre-mer;2004;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;44.07
100;France;2006;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;17980.63
100;France;2006;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;9714.25
100;France;2007;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;4461.82
100;France;2007;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;2288.09
100;France;2007;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;91314.29
100;France;2010;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;11299.22
100;France;2010;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;72013.06
72;Aquitaine;2005;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;5558.64
72;Aquitaine;2007;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;définitif;381.46
72;Aquitaine;2008;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;45.85
72;Aquitaine;2008;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;379.28
72;Aquitaine;2010;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;562.32
73;Midi-Pyrénées;2002;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;6891.35
73;Midi-Pyrénées;2007;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;154.07
73;Midi-Pyrénées;2011;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;5121.87
73;Midi-Pyrénées;2012;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;2225.62
74;Limousin;2004;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;21.48
74;Limousin;2005;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;482.15
74;Limousin;2006;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;oui;non;définitif;
74;Limousin;2009;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;54.4
23;Haute-Normandie;2009;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;505.73
23;Haute-Normandie;2010;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;73.35
23;Haute-Normandie;2012;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;2102.19
24;Centre;2005;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;910.15
24;Centre;2007;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;788.85
24;Centre;2008;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;536.53
24;Centre;2009;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;1660.78
24;Centre;2010;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;1360.42
24;Centre;2011;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;372.91
25;Basse-Normandie;2003;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;103.26
25;Basse-Normandie;2005;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;132.82
25;Basse-Normandie;2006;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;234.15
25;Basse-Normandie;2006;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;1717.64
25;Basse-Normandie;2008;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;57.84
